date,hour,energy_kWh
08-07-2014,2,0.567
08-07-2014,3,0.587
08-07-2014,4,0.528
08-07-2014,5,0.676
08-07-2014,6,0.584
08-07-2014,7,1.27
08-07-2014,8,0.571
08-07-2014,9,0.557
08-07-2014,10,0.795
08-07-2014,11,0.659
08-07-2014,12,0.789
08-07-2014,13,0.627
08-07-2014,14,0.564
08-07-2014,15,0.549
08-07-2014,16,0.936
08-07-2014,17,0.967
08-07-2014,18,1.137
08-07-2014,19,0.999
08-07-2014,20,0.927
08-07-2014,21,0.985
08-07-2014,22,1.032
08-07-2014,23,1.192
09-07-2014,0,0.771
09-07-2014,1,0.586
09-07-2014,2,0.565
09-07-2014,3,0.584
09-07-2014,4,0.522
09-07-2014,5,0.592
09-07-2014,6,0.534
09-07-2014,7,1.087
09-07-2014,8,0.605
09-07-2014,9,0.563
09-07-2014,10,0.627
09-07-2014,11,0.658
09-07-2014,12,0.882
09-07-2014,13,0.562
09-07-2014,14,0.723
09-07-2014,15,0.679
09-07-2014,16,1.202
09-07-2014,17,0.825
09-07-2014,18,0.89
09-07-2014,19,0.867
09-07-2014,20,0.899
09-07-2014,21,0.936
09-07-2014,22,1.118
09-07-2014,23,0.867
10-07-2014,0,0.779
10-07-2014,1,0.563
10-07-2014,2,0.575
10-07-2014,3,0.537
10-07-2014,4,0.581
10-07-2014,5,0.533
10-07-2014,6,0.593
10-07-2014,7,1.006
10-07-2014,8,0.576
10-07-2014,9,0.524
10-07-2014,10,0.609
10-07-2014,11,0.938
10-07-2014,12,0.824
10-07-2014,13,1.072
10-07-2014,14,1.163
10-07-2014,15,0.827
10-07-2014,16,0.89
10-07-2014,17,0.847
10-07-2014,18,0.957
10-07-2014,19,0.978
10-07-2014,20,0.829
10-07-2014,21,0.926
10-07-2014,22,0.889
10-07-2014,23,0.905
11-07-2014,0,0.605
11-07-2014,2,0.473
11-07-2014,3,0.508
11-07-2014,4,0.499
11-07-2014,5,0.505
11-07-2014,6,0.49
11-07-2014,7,0.949
11-07-2014,8,0.499
11-07-2014,9,0.629
11-07-2014,10,0.723
11-07-2014,11,0.561
11-07-2014,12,0.522
11-07-2014,13,0.451
11-07-2014,14,0.665
11-07-2014,15,0.6
11-07-2014,16,0.607
11-07-2014,17,0.821
11-07-2014,18,0.843
11-07-2014,19,2.213
11-07-2014,20,1.732
11-07-2014,21,0.762
11-07-2014,22,0.909
11-07-2014,23,1.043
12-07-2014,0,0.778
12-07-2014,1,0.52
12-07-2014,2,0.637
12-07-2014,3,0.498
12-07-2014,4,0.53
12-07-2014,5,0.498
12-07-2014,6,0.519
12-07-2014,7,0.489
12-07-2014,8,0.57
12-07-2014,9,1.393
12-07-2014,10,0.58
12-07-2014,11,0.682
12-07-2014,12,0.835
12-07-2014,13,0.966
12-07-2014,14,0.857
12-07-2014,15,0.783
12-07-2014,16,0.61
12-07-2014,17,0.822
12-07-2014,18,0.777
12-07-2014,19,0.866
12-07-2014,20,0.474
12-07-2014,21,0.718
12-07-2014,22,0.735
12-07-2014,23,3.045
13-07-2014,0,1.006
13-07-2014,1,0.787
13-07-2014,2,0.733
13-07-2014,3,0.665
13-07-2014,4,0.704
13-07-2014,5,0.685
13-07-2014,6,0.675
13-07-2014,7,0.681
13-07-2014,8,0.708
13-07-2014,9,0.672
13-07-2014,10,0.96
13-07-2014,11,3.589
13-07-2014,12,1.952
13-07-2014,13,2.377
13-07-2014,14,2.96
13-07-2014,15,0.917
13-07-2014,16,0.661
13-07-2014,17,1.241
13-07-2014,18,2.865
13-07-2014,19,2.36
13-07-2014,20,0.641
13-07-2014,21,0.74
13-07-2014,22,0.695
13-07-2014,23,0.592
14-07-2014,0,0.422
14-07-2014,1,0.394
14-07-2014,2,0.41
14-07-2014,3,0.363
14-07-2014,4,0.447
14-07-2014,5,0.501
14-07-2014,6,0.487
14-07-2014,7,0.422
14-07-2014,8,0.912
14-07-2014,9,0.828
14-07-2014,10,0.916
14-07-2014,11,0.648
14-07-2014,12,1.743
14-07-2014,13,1.908
14-07-2014,14,1.18
14-07-2014,15,0.747
14-07-2014,16,0.654
14-07-2014,17,1.619
14-07-2014,18,0.841
14-07-2014,19,0.614
14-07-2014,20,0.504
14-07-2014,21,0.579
14-07-2014,22,1.322
14-07-2014,23,0.862
15-07-2014,0,0.732
15-07-2014,1,0.717
15-07-2014,2,0.712
15-07-2014,3,0.654
15-07-2014,4,0.449
15-07-2014,5,0.461
15-07-2014,6,0.564
15-07-2014,7,0.988
15-07-2014,8,0.502
15-07-2014,9,0.696
15-07-2014,10,0.525
15-07-2014,11,0.548
15-07-2014,12,0.501
15-07-2014,13,0.541
15-07-2014,14,0.509
15-07-2014,15,0.68
15-07-2014,16,1.178
15-07-2014,17,2.105
15-07-2014,18,3.473
15-07-2014,19,4.103
15-07-2014,20,2.886
15-07-2014,21,1.105
15-07-2014,22,0.919
15-07-2014,23,0.773
16-07-2014,0,0.622
16-07-2014,1,0.545
16-07-2014,2,0.487
16-07-2014,3,0.518
16-07-2014,4,0.48
16-07-2014,5,0.497
16-07-2014,6,0.74
16-07-2014,7,1.112
16-07-2014,8,0.583
16-07-2014,9,0.76
16-07-2014,10,0.625
16-07-2014,11,0.684
16-07-2014,12,0.615
16-07-2014,13,0.663
16-07-2014,14,0.606
16-07-2014,15,0.673
16-07-2014,16,1.85
16-07-2014,17,3.128
16-07-2014,18,1.325
16-07-2014,19,0.84
16-07-2014,20,0.777
16-07-2014,21,0.805
16-07-2014,22,0.886
16-07-2014,23,0.86
17-07-2014,0,0.71
17-07-2014,1,0.536
17-07-2014,2,0.486
17-07-2014,3,0.525
17-07-2014,4,0.547
17-07-2014,5,0.58
17-07-2014,6,0.49
17-07-2014,7,1.112
17-07-2014,8,0.751
17-07-2014,9,0.734
17-07-2014,10,0.614
17-07-2014,11,0.677
17-07-2014,12,0.603
17-07-2014,13,0.516
17-07-2014,14,0.467
17-07-2014,15,0.539
17-07-2014,16,0.857
17-07-2014,17,0.858
17-07-2014,18,1.085
17-07-2014,19,0.974
17-07-2014,20,0.774
17-07-2014,21,0.682
17-07-2014,22,0.933
17-07-2014,23,0.997
18-07-2014,0,0.667
18-07-2014,2,0.477
18-07-2014,3,0.524
18-07-2014,4,0.477
18-07-2014,5,0.511
18-07-2014,6,0.478
18-07-2014,7,1.262
18-07-2014,8,0.643
18-07-2014,9,0.905
18-07-2014,10,0.585
18-07-2014,11,0.591
18-07-2014,12,0.73
18-07-2014,13,0.688
18-07-2014,14,0.531
18-07-2014,15,0.834
18-07-2014,16,0.725
18-07-2014,17,1.092
18-07-2014,18,2.197
18-07-2014,19,2.081
18-07-2014,20,1.074
18-07-2014,21,1.134
18-07-2014,22,1.39
18-07-2014,23,1.434
19-07-2014,0,0.889
19-07-2014,1,0.857
19-07-2014,2,0.627
19-07-2014,3,0.546
19-07-2014,4,0.61
19-07-2014,5,0.622
19-07-2014,6,0.565
19-07-2014,7,1.08
19-07-2014,8,1.125
19-07-2014,9,1.072
19-07-2014,10,0.547
19-07-2014,11,0.58
19-07-2014,12,0.523
19-07-2014,13,0.541
19-07-2014,14,0.468
19-07-2014,15,0.561
19-07-2014,16,0.793
19-07-2014,17,0.982
19-07-2014,18,0.989
19-07-2014,19,0.629
19-07-2014,20,0.863
19-07-2014,21,1.159
19-07-2014,22,1.602
19-07-2014,23,3.749
20-07-2014,0,1.326
20-07-2014,1,1.239
20-07-2014,2,0.98
20-07-2014,3,0.498
20-07-2014,4,0.511
20-07-2014,5,0.478
20-07-2014,6,0.505
20-07-2014,7,0.572
20-07-2014,8,1.015
20-07-2014,9,1.443
20-07-2014,10,1.038
20-07-2014,11,1.539
20-07-2014,12,0.688
20-07-2014,13,0.697
20-07-2014,14,0.749
20-07-2014,15,0.83
20-07-2014,16,1.789
20-07-2014,17,2.305
20-07-2014,18,1.305
20-07-2014,19,1.716
20-07-2014,20,1.941
20-07-2014,21,1.1
20-07-2014,22,1.167
20-07-2014,23,0.641
21-07-2014,0,0.688
21-07-2014,1,0.609
21-07-2014,2,0.585
21-07-2014,3,0.491
21-07-2014,4,0.532
21-07-2014,5,0.483
21-07-2014,6,0.517
21-07-2014,7,1.209
21-07-2014,8,1.131
21-07-2014,9,0.936
21-07-2014,10,0.556
21-07-2014,11,0.666
21-07-2014,12,0.975
21-07-2014,13,1.014
21-07-2014,14,0.841
21-07-2014,15,0.926
21-07-2014,16,0.925
21-07-2014,17,0.967
21-07-2014,18,1.144
21-07-2014,19,1.366
21-07-2014,20,1.062
21-07-2014,21,1.065
21-07-2014,22,1.616
21-07-2014,23,1.222
22-07-2014,0,0.66
22-07-2014,1,0.489
22-07-2014,2,0.536
22-07-2014,3,0.479
22-07-2014,4,0.497
22-07-2014,5,0.49
22-07-2014,6,0.484
22-07-2014,7,1.068
22-07-2014,8,0.982
22-07-2014,9,0.861
22-07-2014,10,0.756
22-07-2014,11,1.167
22-07-2014,12,1.017
22-07-2014,13,0.565
22-07-2014,14,0.668
22-07-2014,15,0.647
22-07-2014,16,0.85
22-07-2014,17,1.121
22-07-2014,18,1.338
22-07-2014,19,1.391
22-07-2014,20,2.521
22-07-2014,21,2.955
22-07-2014,22,2.521
22-07-2014,23,3.916
23-07-2014,0,0.78
23-07-2014,1,0.528
23-07-2014,2,0.501
23-07-2014,3,0.518
23-07-2014,4,0.481
23-07-2014,5,0.519
23-07-2014,6,0.491
23-07-2014,7,0.963
23-07-2014,8,0.86
23-07-2014,9,1.026
23-07-2014,10,1.056
23-07-2014,11,0.66
23-07-2014,12,0.483
23-07-2014,13,0.616
23-07-2014,14,0.537
23-07-2014,15,0.562
23-07-2014,16,0.995
23-07-2014,17,2.74
23-07-2014,18,2.026
23-07-2014,19,2.158
23-07-2014,20,1.432
23-07-2014,21,1.599
23-07-2014,22,1.531
23-07-2014,23,0.904
24-07-2014,0,0.607
24-07-2014,1,0.529
24-07-2014,2,0.517
24-07-2014,3,0.484
24-07-2014,4,0.5
24-07-2014,5,0.476
24-07-2014,6,0.527
24-07-2014,7,0.95
24-07-2014,8,1.147
24-07-2014,9,1.04
24-07-2014,10,0.761
24-07-2014,11,0.713
24-07-2014,12,0.558
24-07-2014,13,0.543
24-07-2014,14,0.963
24-07-2014,15,1.111
24-07-2014,16,1.438
24-07-2014,17,2.625
24-07-2014,18,2.196
24-07-2014,19,1.194
24-07-2014,20,1.505
24-07-2014,21,1.617
24-07-2014,22,1.74
24-07-2014,23,2.166
25-07-2014,0,0.795
25-07-2014,2,0.574
25-07-2014,3,0.621
25-07-2014,4,0.768
25-07-2014,5,0.63
25-07-2014,6,0.555
25-07-2014,7,0.889
25-07-2014,8,1.071
25-07-2014,9,1.039
25-07-2014,10,1.003
25-07-2014,11,1.001
25-07-2014,12,0.7
25-07-2014,13,0.57
25-07-2014,14,0.558
25-07-2014,15,0.577
25-07-2014,16,0.707
25-07-2014,17,1.175
25-07-2014,18,2.776
25-07-2014,19,1.678
25-07-2014,20,1.381
25-07-2014,21,1.137
25-07-2014,22,1.268
25-07-2014,23,1.441
26-07-2014,0,2.129
26-07-2014,1,2.082
26-07-2014,2,0.579
26-07-2014,3,0.583
26-07-2014,4,0.558
26-07-2014,5,0.572
26-07-2014,6,0.552
26-07-2014,7,0.57
26-07-2014,8,0.739
26-07-2014,9,1.405
26-07-2014,10,1.397
26-07-2014,11,1.059
26-07-2014,12,0.734
26-07-2014,13,0.582
26-07-2014,14,0.548
26-07-2014,15,0.737
26-07-2014,16,1.848
26-07-2014,17,0.875
26-07-2014,18,0.699
26-07-2014,19,0.581
26-07-2014,20,0.683
26-07-2014,21,1.078
26-07-2014,22,1.28
26-07-2014,23,1.333
27-07-2014,0,0.73
27-07-2014,1,0.566
27-07-2014,2,0.577
27-07-2014,3,0.554
27-07-2014,4,0.586
27-07-2014,5,0.535
27-07-2014,6,0.577
27-07-2014,7,0.695
27-07-2014,8,0.898
27-07-2014,9,1.146
27-07-2014,10,0.762
27-07-2014,11,0.756
27-07-2014,12,0.69
27-07-2014,13,0.554
27-07-2014,14,0.572
27-07-2014,15,0.543
27-07-2014,16,0.584
27-07-2014,17,2.373
27-07-2014,18,0.792
27-07-2014,19,2.087
27-07-2014,20,3.02
27-07-2014,21,1.328
27-07-2014,22,1.236
27-07-2014,23,1.295
28-07-2014,0,0.64
28-07-2014,1,0.588
28-07-2014,2,0.557
28-07-2014,3,0.582
28-07-2014,4,0.534
28-07-2014,5,0.575
28-07-2014,6,1.076
28-07-2014,7,0.604
28-07-2014,8,0.885
28-07-2014,9,0.595
28-07-2014,10,0.655
28-07-2014,11,0.857
28-07-2014,12,0.663
28-07-2014,13,1.076
28-07-2014,14,1.109
28-07-2014,15,0.658
28-07-2014,16,0.656
28-07-2014,17,0.591
28-07-2014,18,1.073
28-07-2014,19,2.576
28-07-2014,20,2.797
28-07-2014,21,2.388
28-07-2014,22,1.373
28-07-2014,23,0.592
29-07-2014,0,0.616
29-07-2014,1,0.568
29-07-2014,2,0.583
29-07-2014,3,0.569
29-07-2014,4,0.563
29-07-2014,5,0.59
29-07-2014,6,0.557
29-07-2014,7,0.581
29-07-2014,8,0.904
29-07-2014,9,0.547
29-07-2014,10,0.47
29-07-2014,11,0.777
29-07-2014,12,0.724
29-07-2014,13,0.713
29-07-2014,14,0.594
29-07-2014,15,0.57
29-07-2014,16,0.506
29-07-2014,17,0.522
29-07-2014,18,0.587
29-07-2014,19,0.785
29-07-2014,20,0.703
29-07-2014,21,0.576
29-07-2014,22,0.631
29-07-2014,23,0.513
30-07-2014,0,0.537
30-07-2014,1,0.518
30-07-2014,2,0.514
30-07-2014,3,0.491
30-07-2014,4,0.534
30-07-2014,5,0.487
30-07-2014,6,0.524
30-07-2014,7,0.483
30-07-2014,8,0.715
30-07-2014,9,0.536
30-07-2014,10,0.482
30-07-2014,11,0.706
30-07-2014,12,0.851
30-07-2014,13,0.541
30-07-2014,14,0.651
30-07-2014,15,0.585
30-07-2014,16,0.5
30-07-2014,17,0.525
30-07-2014,18,0.598
30-07-2014,19,0.549
30-07-2014,20,0.671
30-07-2014,21,0.684
30-07-2014,22,1.192
30-07-2014,23,0.754
31-07-2014,0,0.571
31-07-2014,1,0.51
31-07-2014,2,0.528
31-07-2014,3,0.536
31-07-2014,4,0.512
31-07-2014,5,0.545
31-07-2014,6,0.5
31-07-2014,7,0.528
31-07-2014,8,0.655
31-07-2014,9,0.543
31-07-2014,10,0.516
31-07-2014,11,0.634
31-07-2014,12,0.62
31-07-2014,13,0.632
31-07-2014,14,0.901
31-07-2014,15,0.657
31-07-2014,16,0.61
31-07-2014,17,1.669
31-07-2014,18,2.974
31-07-2014,19,2.729
31-07-2014,20,0.492
31-07-2014,21,0.503
31-07-2014,22,0.519
31-07-2014,23,0.724
01-08-2014,0,0.58
01-08-2014,1,0.58
01-08-2014,2,0.54
01-08-2014,3,0.6
01-08-2014,4,0.547
01-08-2014,5,0.586
01-08-2014,6,0.546
01-08-2014,7,0.58
01-08-2014,8,0.79
01-08-2014,9,0.564
01-08-2014,10,0.581
01-08-2014,11,0.779
01-08-2014,12,0.591
01-08-2014,13,0.562
01-08-2014,14,0.655
01-08-2014,15,0.686
01-08-2014,16,0.566
01-08-2014,17,1.878
01-08-2014,18,0.523
01-08-2014,19,0.482
01-08-2014,20,0.473
01-08-2014,21,0.548
01-08-2014,22,0.645
01-08-2014,23,0.525
02-08-2014,0,0.499
02-08-2014,1,0.518
02-08-2014,2,0.485
02-08-2014,3,0.546
02-08-2014,4,0.478
02-08-2014,5,0.537
02-08-2014,6,0.489
02-08-2014,7,0.539
02-08-2014,8,0.474
02-08-2014,9,0.652
02-08-2014,10,0.905
02-08-2014,11,0.543
02-08-2014,12,0.535
02-08-2014,13,0.58
02-08-2014,14,0.488
02-08-2014,15,0.54
02-08-2014,16,0.499
02-08-2014,17,0.92
02-08-2014,18,3.365
02-08-2014,19,4.128
02-08-2014,20,3.416
02-08-2014,21,1.622
02-08-2014,22,0.614
02-08-2014,23,0.493
03-08-2014,0,0.553
03-08-2014,1,0.574
03-08-2014,2,0.529
03-08-2014,3,0.548
03-08-2014,4,0.56
03-08-2014,5,0.541
03-08-2014,6,0.559
03-08-2014,7,0.544
03-08-2014,8,0.556
03-08-2014,9,0.662
03-08-2014,10,0.897
03-08-2014,11,0.709
03-08-2014,12,0.555
03-08-2014,13,0.477
03-08-2014,14,0.559
03-08-2014,15,0.485
03-08-2014,16,0.765
03-08-2014,17,3.787
03-08-2014,18,2.796
03-08-2014,19,2.613
03-08-2014,20,1.521
03-08-2014,21,1.248
03-08-2014,22,1.007
03-08-2014,23,1.068
04-08-2014,0,1.198
04-08-2014,1,0.597
04-08-2014,2,0.553
04-08-2014,3,0.535
04-08-2014,4,0.623
04-08-2014,5,0.537
04-08-2014,6,0.508
04-08-2014,7,0.519
04-08-2014,8,0.572
04-08-2014,9,0.81
04-08-2014,10,1.028
04-08-2014,11,1.113
04-08-2014,12,0.864
04-08-2014,13,0.718
04-08-2014,14,1.738
04-08-2014,15,3.094
04-08-2014,16,3.214
04-08-2014,17,3.173
04-08-2014,18,2.862
04-08-2014,19,0.827
04-08-2014,20,1.005
04-08-2014,21,1.194
04-08-2014,22,1.07
04-08-2014,23,0.72
05-08-2014,0,0.747
05-08-2014,1,0.702
05-08-2014,2,0.518
05-08-2014,3,0.543
05-08-2014,4,0.482
05-08-2014,5,0.54
05-08-2014,6,0.49
05-08-2014,7,0.829
05-08-2014,8,0.532
05-08-2014,9,0.745
05-08-2014,10,0.5
05-08-2014,11,0.735
05-08-2014,12,0.845
05-08-2014,13,1.065
05-08-2014,14,1.313
05-08-2014,15,0.518
05-08-2014,16,0.775
05-08-2014,17,2.78
05-08-2014,18,2.258
05-08-2014,19,1.211
05-08-2014,20,1.494
05-08-2014,21,0.77
05-08-2014,22,0.681
05-08-2014,23,0.542
06-08-2014,0,0.72
06-08-2014,1,0.557
06-08-2014,2,0.553
06-08-2014,3,0.519
06-08-2014,4,0.541
06-08-2014,5,0.505
06-08-2014,6,0.55
06-08-2014,7,0.886
06-08-2014,8,0.84
06-08-2014,9,1.027
06-08-2014,10,0.579
06-08-2014,11,0.663
06-08-2014,12,0.612
06-08-2014,13,0.63
06-08-2014,14,0.509
06-08-2014,15,0.585
06-08-2014,16,0.61
06-08-2014,17,1.364
06-08-2014,18,2.607
06-08-2014,19,2.186
06-08-2014,20,1.088
06-08-2014,21,1.215
06-08-2014,22,1.228
06-08-2014,23,0.755
07-08-2014,0,0.678
07-08-2014,1,1.109
07-08-2014,2,1.161
07-08-2014,3,0.652
07-08-2014,4,0.608
07-08-2014,5,0.544
07-08-2014,6,0.586
07-08-2014,7,0.781
07-08-2014,8,0.674
07-08-2014,9,0.654
07-08-2014,10,0.527
07-08-2014,11,0.621
07-08-2014,12,0.642
07-08-2014,13,0.633
07-08-2014,14,0.672
07-08-2014,15,0.707
07-08-2014,16,0.773
07-08-2014,17,0.94
07-08-2014,18,1.115
07-08-2014,19,0.858
07-08-2014,20,0.774
07-08-2014,21,0.872
07-08-2014,22,1.132
07-08-2014,23,1.087
08-08-2014,0,0.939
08-08-2014,2,0.539
08-08-2014,3,0.555
08-08-2014,4,0.552
08-08-2014,5,0.544
08-08-2014,6,0.564
08-08-2014,7,0.93
08-08-2014,8,0.692
08-08-2014,9,0.549
08-08-2014,10,0.6
08-08-2014,11,1.01
08-08-2014,12,1.239
08-08-2014,13,0.541
08-08-2014,14,0.942
08-08-2014,15,0.567
08-08-2014,16,0.828
08-08-2014,17,2.13
08-08-2014,18,1.051
08-08-2014,19,1.177
08-08-2014,20,0.719
08-08-2014,21,0.8
08-08-2014,22,0.777
08-08-2014,23,0.739
09-08-2014,0,1.118
09-08-2014,1,2.553
09-08-2014,2,0.878
09-08-2014,3,0.584
09-08-2014,4,0.58
09-08-2014,5,0.608
09-08-2014,6,0.569
09-08-2014,7,0.577
09-08-2014,8,0.628
09-08-2014,9,0.772
09-08-2014,10,0.854
09-08-2014,11,1.065
09-08-2014,12,0.591
09-08-2014,13,0.85
09-08-2014,14,0.787
09-08-2014,15,0.849
09-08-2014,16,0.554
09-08-2014,17,0.584
09-08-2014,18,0.737
09-08-2014,19,0.966
09-08-2014,20,0.833
09-08-2014,21,0.798
09-08-2014,22,0.813
09-08-2014,23,0.87
10-08-2014,0,0.78
10-08-2014,1,0.714
10-08-2014,2,0.607
10-08-2014,3,0.828
10-08-2014,4,0.648
10-08-2014,5,0.639
10-08-2014,6,0.605
10-08-2014,7,0.656
10-08-2014,8,0.603
10-08-2014,9,0.654
10-08-2014,10,0.752
10-08-2014,11,1.204
10-08-2014,12,1.178
10-08-2014,13,1.052
10-08-2014,14,1.016
10-08-2014,15,1.58
10-08-2014,16,2.417
10-08-2014,17,1.238
10-08-2014,18,0.951
10-08-2014,19,1.307
10-08-2014,20,1.126
10-08-2014,21,1.065
10-08-2014,22,1.218
10-08-2014,23,1.082
11-08-2014,0,0.858
11-08-2014,1,0.797
11-08-2014,2,0.623
11-08-2014,3,0.645
11-08-2014,4,0.641
11-08-2014,5,0.622
11-08-2014,6,0.653
11-08-2014,7,0.627
11-08-2014,8,0.962
11-08-2014,9,1.005
11-08-2014,10,1.04
11-08-2014,11,1.041
11-08-2014,12,1.128
11-08-2014,13,1.164
11-08-2014,14,1.724
11-08-2014,15,3.664
11-08-2014,16,3.48
11-08-2014,17,3.605
11-08-2014,18,2.721
11-08-2014,19,1.127
11-08-2014,20,0.972
11-08-2014,21,5.081
11-08-2014,22,3.12
11-08-2014,23,2.212
12-08-2014,0,1.113
12-08-2014,1,0.473
12-08-2014,2,0.5
12-08-2014,3,0.561
12-08-2014,4,0.578
12-08-2014,5,0.551
12-08-2014,6,0.537
12-08-2014,7,0.8
12-08-2014,8,0.54
12-08-2014,9,0.538
12-08-2014,10,0.747
12-08-2014,11,0.654
12-08-2014,12,0.926
12-08-2014,13,0.892
12-08-2014,14,0.593
12-08-2014,15,0.617
12-08-2014,16,0.861
12-08-2014,17,1.047
12-08-2014,18,1.262
12-08-2014,19,0.832
12-08-2014,20,1.071
12-08-2014,21,0.927
12-08-2014,22,1.12
12-08-2014,23,1.078
13-08-2014,0,0.6
13-08-2014,1,0.575
13-08-2014,2,0.583
13-08-2014,3,0.588
13-08-2014,4,0.575
13-08-2014,5,0.562
13-08-2014,6,0.539
13-08-2014,7,0.964
13-08-2014,8,0.492
13-08-2014,9,0.575
13-08-2014,10,0.947
13-08-2014,11,0.589
13-08-2014,12,0.628
13-08-2014,13,0.512
13-08-2014,14,0.519
13-08-2014,15,0.492
13-08-2014,16,0.692
13-08-2014,17,1.015
13-08-2014,18,0.917
13-08-2014,19,1.076
13-08-2014,20,1.138
13-08-2014,21,1.16
13-08-2014,22,1.153
13-08-2014,23,0.734
14-08-2014,0,0.544
14-08-2014,1,0.577
14-08-2014,2,0.529
14-08-2014,3,0.544
14-08-2014,4,0.503
14-08-2014,5,0.507
14-08-2014,6,0.508
14-08-2014,7,0.948
14-08-2014,8,0.499
14-08-2014,9,0.537
14-08-2014,10,0.911
14-08-2014,11,0.736
14-08-2014,12,0.643
14-08-2014,13,0.517
14-08-2014,14,0.635
14-08-2014,15,0.697
14-08-2014,16,0.821
14-08-2014,17,0.766
14-08-2014,18,0.934
14-08-2014,19,0.936
14-08-2014,20,0.753
14-08-2014,21,0.815
14-08-2014,22,1.101
14-08-2014,23,1.264
15-08-2014,0,0.893
15-08-2014,1,0.516
15-08-2014,2,0.526
15-08-2014,3,0.525
15-08-2014,4,0.518
15-08-2014,5,0.535
15-08-2014,6,0.57
15-08-2014,7,0.958
15-08-2014,8,0.566
15-08-2014,9,0.708
15-08-2014,10,0.72
15-08-2014,11,0.641
15-08-2014,12,0.708
15-08-2014,13,1.067
15-08-2014,14,1.172
15-08-2014,15,0.772
15-08-2014,16,0.921
15-08-2014,17,1.347
15-08-2014,18,3.074
15-08-2014,19,1.968
15-08-2014,20,1.495
15-08-2014,21,1.246
15-08-2014,22,1.022
15-08-2014,23,1.189
16-08-2014,0,0.756
16-08-2014,1,0.746
16-08-2014,2,0.675
16-08-2014,3,0.717
16-08-2014,4,0.626
16-08-2014,5,0.595
16-08-2014,6,0.602
16-08-2014,7,0.581
16-08-2014,8,0.63
16-08-2014,9,0.598
16-08-2014,10,1.122
16-08-2014,11,2.517
16-08-2014,12,1.349
16-08-2014,13,1.199
16-08-2014,14,1.832
16-08-2014,15,0.985
16-08-2014,16,1.76
16-08-2014,17,2.035
16-08-2014,18,0.618
16-08-2014,19,0.866
16-08-2014,20,1.111
16-08-2014,21,1.284
16-08-2014,22,1.042
16-08-2014,23,0.734
17-08-2014,0,0.612
17-08-2014,1,0.591
17-08-2014,2,0.586
17-08-2014,3,0.548
17-08-2014,4,0.555
17-08-2014,5,0.579
17-08-2014,6,0.891
17-08-2014,7,0.906
17-08-2014,8,0.619
17-08-2014,9,0.545
17-08-2014,10,0.837
17-08-2014,11,0.573
17-08-2014,12,0.551
17-08-2014,13,0.571
17-08-2014,14,0.54
17-08-2014,15,0.583
17-08-2014,16,0.82
17-08-2014,17,2.175
17-08-2014,18,1.103
17-08-2014,19,0.531
17-08-2014,20,1.16
17-08-2014,21,2.085
17-08-2014,22,2.449
17-08-2014,23,0.895
18-08-2014,0,0.647
18-08-2014,1,0.577
18-08-2014,2,0.562
18-08-2014,3,0.583
18-08-2014,4,0.535
18-08-2014,5,0.559
18-08-2014,6,0.557
18-08-2014,7,0.812
18-08-2014,8,0.656
18-08-2014,9,0.605
18-08-2014,10,0.592
18-08-2014,11,0.764
18-08-2014,12,0.656
18-08-2014,13,0.571
18-08-2014,14,0.658
18-08-2014,15,0.646
18-08-2014,16,0.84
18-08-2014,17,1.12
18-08-2014,18,1.191
18-08-2014,19,1.239
18-08-2014,20,1.112
18-08-2014,21,1.338
18-08-2014,22,1.914
18-08-2014,23,1.748
19-08-2014,0,0.631
19-08-2014,1,0.549
19-08-2014,2,0.59
19-08-2014,3,0.555
19-08-2014,4,0.58
19-08-2014,5,0.577
19-08-2014,6,0.534
19-08-2014,7,0.892
19-08-2014,8,0.551
19-08-2014,9,0.678
19-08-2014,10,0.502
19-08-2014,11,0.601
19-08-2014,12,0.561
19-08-2014,13,0.515
19-08-2014,14,0.6
19-08-2014,15,0.842
19-08-2014,16,0.944
19-08-2014,17,0.933
19-08-2014,18,0.858
19-08-2014,19,0.938
19-08-2014,20,1.398
19-08-2014,21,0.961
19-08-2014,22,1.572
19-08-2014,23,1.201
20-08-2014,0,0.681
20-08-2014,1,0.561
20-08-2014,2,0.579
20-08-2014,3,0.561
20-08-2014,4,0.67
20-08-2014,5,0.588
20-08-2014,6,0.552
20-08-2014,7,1.044
20-08-2014,8,0.736
20-08-2014,9,0.537
20-08-2014,10,0.53
20-08-2014,11,0.647
20-08-2014,12,0.49
20-08-2014,13,0.537
20-08-2014,14,0.495
20-08-2014,15,0.557
20-08-2014,16,0.586
20-08-2014,17,0.856
20-08-2014,18,0.874
20-08-2014,19,0.835
20-08-2014,20,1.147
20-08-2014,21,1.214
20-08-2014,22,0.617
20-08-2014,23,0.703
21-08-2014,0,0.686
21-08-2014,1,0.596
21-08-2014,2,0.582
21-08-2014,3,0.542
21-08-2014,4,0.576
21-08-2014,5,0.549
21-08-2014,6,0.569
21-08-2014,7,0.928
21-08-2014,8,0.678
21-08-2014,9,0.716
21-08-2014,10,0.623
21-08-2014,11,0.602
21-08-2014,12,0.626
21-08-2014,13,0.671
21-08-2014,14,0.638
21-08-2014,15,0.685
21-08-2014,16,0.875
21-08-2014,17,0.83
21-08-2014,18,0.992
21-08-2014,19,0.949
21-08-2014,20,1.14
21-08-2014,21,0.928
21-08-2014,22,0.9
21-08-2014,23,0.589
22-08-2014,0,0.58
22-08-2014,1,0.538
